DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2017,27.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2018,31.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2019,29.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2020,35.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2021,29.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2022,34.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2023,30.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2009,20.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2010,22.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2011,24.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2012,23.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2013,24.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2014,24.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2015,26.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2016,27.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2017,27.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2018,27.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2019,26.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2020,28.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2021,30.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2022,28.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EL,2023,30.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2009,21.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2010,23.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2011,24.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2012,25.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2013,26.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2014,26.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2015,27.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2016,26.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2017,26.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2018,26.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2019,28.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2020,31.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2021,29.9,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2022,29.3,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ES,2023,30.4,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2009,17.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2010,18.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2011,19.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2012,20.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2013,21.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2014,21.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2015,22.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2016,22.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2017,22.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2018,23.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2019,24.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2020,26.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2021,26.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2022,25.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EU27_2020,2023,26.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2009,23.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2010,23.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2011,23.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2012,22.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2013,24.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2014,26.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2015,27.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2016,29.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2017,29.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2018,25.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2019,27.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2020,28.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2021,29.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2022,27.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FI,2023,27.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2009,20.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2010,20.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2011,20.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2012,21.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2013,23.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2014,25.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2015,25.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2016,24.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2017,24.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2018,26.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2019,26.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2020,30.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2021,32.1,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2022,32.0,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,FR,2023,33.6,d
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2009,15.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2010,17.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2011,17.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2012,17.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2013,19.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2014,16.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2015,16.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2016,19.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2017,19.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2018,24.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2019,29.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2020,27.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2021,22.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2022,24.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HR,2023,25.7,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2009,11.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2010,10.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2011,11.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2012,12.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2013,12.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2014,12.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2015,11.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2016,10.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2017,11.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2018,13.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2019,14.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2020,15.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2021,15.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2022,15.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,HU,2023,14.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2010,31.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2011,30.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2012,30.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2013,31.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2014,33.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2015,34.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2016,34.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2017,35.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2018,36.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2019,36.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2020,42.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2021,39.1,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2022,40.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IE,2023,41.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2009,19.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2010,14.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2011,22.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2012,15.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2013,29.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2014,35.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2015,32.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2016,26.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2017,25.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2018,32.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2019,35.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2020,30.3,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2021,30.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2022,36.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IS,2023,22.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2009,14.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2010,14.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2011,14.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2012,14.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2013,14.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2014,15.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2015,15.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2016,15.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2017,15.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2018,15.9,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2019,15.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2020,17.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2021,16.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2022,15.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,IT,2023,15.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2009,16.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2010,20.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2011,17.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2012,20.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2013,23.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2014,21.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2015,23.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2016,21.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2017,24.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2018,25.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2019,25.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2020,27.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2021,31.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2022,34.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LT,2023,33.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2009,29.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2010,32.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2011,29.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2012,29.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2013,28.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2014,31.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2015,30.1,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2016,23.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2017,28.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2018,34.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2019,32.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2020,37.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2021,45.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2022,44.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LU,2023,36.2,u
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2009,18.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2010,22.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2011,18.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2012,17.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2013,24.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2014,25.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2015,28.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2016,22.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2017,23.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2018,24.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2019,29.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2020,31.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2021,34.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2022,36.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,LV,2023,31.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ME,2011,19.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ME,2012,15.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ME,2013,15.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ME,2014,18.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,ME,2015,20.3,
