DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2022,0.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,CZ,2023,1.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2012,2.3,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2013,2.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2014,2.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2015,2.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2016,2.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2017,2.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2018,1.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2019,1.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2020,2.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2021,2.4,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2022,2.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DE,2023,2.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2012,4.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2013,4.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2014,4.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2015,4.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2016,4.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2017,4.4,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2018,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2019,4.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2020,4.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2021,3.9,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2022,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,DK,2023,3.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2012,6.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2013,6.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2014,6.9,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2015,6.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2016,5.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2017,5.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2018,4.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2019,4.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2020,5.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2021,4.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2022,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EA20,2023,3.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2012,5.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2013,5.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2014,4.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2015,3.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2016,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2017,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2018,3.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2019,2.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2020,4.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2021,3.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2022,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EE,2023,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2012,17.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2013,19.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2014,19.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2015,19.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2016,17.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2017,15.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2018,13.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2019,11.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2020,11.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2021,10.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2022,8.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EL,2023,7.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2012,13.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2013,14.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2014,13.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2015,12.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2016,10.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2017,9.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2018,8.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2019,8.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2020,9.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2021,8.7,bd
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2022,7.2,d
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ES,2023,6.8,d
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2012,6.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2013,6.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2014,6.3,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2015,5.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2016,5.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2017,4.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2018,4.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2019,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2020,4.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2021,4.2,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2022,3.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,EU27_2020,2023,3.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2012,3.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2013,4.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2014,5.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2015,6.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2016,5.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2017,5.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2018,4.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2019,3.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2020,4.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2021,4.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2022,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FI,2023,3.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2012,4.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2013,5.3,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2014,5.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2015,5.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2016,5.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2017,4.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2018,5.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2019,4.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2020,4.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2021,4.7,bd
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2022,4.3,d
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,FR,2023,4.5,d
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2012,9.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2013,10.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2014,9.0,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2015,8.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2016,7.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2017,6.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2018,5.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2019,5.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2020,4.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2021,4.4,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2022,4.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HR,2023,3.4,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2012,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2013,3.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2014,2.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2015,2.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2016,1.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2017,1.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2018,1.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2019,1.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2020,1.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2021,1.5,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2022,1.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,HU,2023,1.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2012,7.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2013,6.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2014,6.4,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2015,5.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2016,4.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2017,3.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2018,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2019,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2020,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2021,3.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2022,2.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IE,2023,2.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2012,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2013,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2014,3.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2015,2.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2016,1.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2017,1.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2018,1.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2019,2.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2020,3.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2021,4.0,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2022,2.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IS,2023,2.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2012,6.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2013,6.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2014,7.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2015,6.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2016,6.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2017,6.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2018,5.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2019,5.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2020,5.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2021,4.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2022,3.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,IT,2023,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2012,4.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2013,4.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2014,3.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2015,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2016,2.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2017,2.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2018,2.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2019,2.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2020,4.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2021,4.0,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2022,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LT,2023,3.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2012,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2013,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2014,3.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2015,4.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2016,3.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2017,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2018,4.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2019,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2020,4.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2021,3.7,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2022,3.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LU,2023,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2012,6.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2013,5.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2014,5.1,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2015,4.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2016,4.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2017,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2018,3.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2019,3.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2020,5.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2021,4.8,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2022,4.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,LV,2023,3.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2012,10.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2013,8.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2014,9.0,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2015,9.4,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2016,11.5,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2017,10.7,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2018,10.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2019,11.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,ME,2020,12.0,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2012,18.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2013,20.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2014,19.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2015,18.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2016,17.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2017,17.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2018,16.6,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2019,13.3,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MK,2020,12.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2012,1.4,u
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2013,1.7,u
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2014,2.4,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2015,1.6,u
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2016,1.4,u
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2017,1.8,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2018,2.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2019,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2020,3.1,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2021,1.6,b
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2022,2.9,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,MT,2023,2.1,u
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,NL,2012,3.2,
ESTAT:TPS00066(1.0),13/06/24 23:00:00,A,PC,T,Y25-64,ED5-8,NL,2013,3.9,b
